t, ir, imu 
99.69000, -204200794.79859, 17828.00000
99.74000, 1140735334.37812, 21448.00000
99.79000, 1696195774.30888, 24274.00000
99.84000, 877195889.46859, 26114.00000
99.89000, 655467042.66511, 24802.00000
99.94000, 371752048.22577, 23448.00000
99.99000, 131015993.98576, 21976.00000
100.04000, -46769889.26622, 20536.00000
100.09000, -192941198.17741, 19178.00000
100.14000, -300607295.30902, 17906.00000
100.19000, -376760328.78239, -4294885648.00000
100.24000, -1719161952.24821, 17476.00000
100.29000, -850393781.78246, 17756.00000
100.34000, 479790066.80352, 16802.00000
100.39000, -151109241.53665, -4294887148.00000
100.44000, -1375698886.19994, -4294890248.00000
100.49000, -1809232638.72632, -4294890748.00000
100.54000, -913190160.11629, -4294887448.00000
100.59000, -619539498.15356, 19156.00000
100.64000, 1011686712.42435, 24000.00000
100.69000, 1692446020.72624, 28268.00000
100.74000, 962831544.06073, 29764.00000
100.79000, 832411936.79038, 25534.00000
100.84000, 608982743.96413, 23262.00000
100.89000, 413646417.54250, 19880.00000
100.94000, 265261722.39363, -4294886648.00000
100.99000, -1159121313.13464, -4294887148.00000
101.04000, -1662618779.22211, 16498.00000
101.09000, 484811464.17338, 18646.00000
101.14000, 1116103377.64708, 18866.00000
101.19000, 474532577.96973, 18264.00000
101.24000, 422133892.60122, 16528.00000
101.29000, 256475471.87844, -4294887148.00000
101.34000, -1170950965.49683, -4294887648.00000
101.39000, -1665390836.60423, -4294888448.00000
101.44000, -811294751.56112, -4294886648.00000
101.49000, -576725763.46524, 18526.00000
101.54000, 1013434515.70528, 22236.00000
101.59000, 1656898519.15338, 28362.00000
101.64000, 896722923.19870, 30410.00000
101.69000, 742262296.91248, 25786.00000
101.74000, 500458781.29384, 21030.00000
101.79000, 292176049.21309, 17800.00000
101.84000, 135690633.50898, 17644.00000
101.89000, 1068957.93123, 16822.00000
101.94000, -102910933.53933, 17384.00000
101.99000, -182111453.18653, 18394.00000
102.04000, -239393261.94354, -4294886148.00000
102.09000, -1570826542.32909, -4294885348.00000
102.14000, -1991784130.97914, -4294886448.00000
102.19000, -1063025428.44082, 16510.00000
102.24000, 529352056.88847, 17934.00000
102.29000, 1282578893.96582, -4294886148.00000
102.34000, -653505695.78512, -4294888148.00000
102.39000, -1129334084.31174, -4294886148.00000
102.44000, -357505842.74750, 19182.00000
102.49000, 1085405102.71343, 21392.00000
102.54000, 1720781470.09020, 24588.00000
102.59000, 965230711.16800, 27854.00000
102.64000, 791777088.87159, 27714.00000
102.69000, 542981005.43589, 25652.00000
102.74000, 325379015.60022, 23728.00000
102.79000, 160538072.53904, 20670.00000
102.84000, 18657699.17210, 16406.00000
102.89000, -91918619.00251, 18516.00000
102.94000, -176813794.94940, 16914.00000
102.99000, -238970911.44682, 16596.00000
103.04000, -280922406.71160, -4294885648.00000
103.09000, -1599176428.37068, -4294885348.00000
103.14000, -2008780890.13233, 17172.00000
103.19000, 223101879.65475, 17180.00000
103.24000, 929392157.29662, 17822.00000
103.29000, 353215792.27122, -4294886448.00000
103.34000, -936468349.09223, -4294889248.00000
103.39000, -1454202173.48838, -4294887648.00000
103.44000, -612654072.78130, 17746.00000
103.49000, 912302568.45650, 22660.00000
103.54000, 1594549649.13119, 29272.00000
103.59000, 889361603.82939, 31576.00000
103.64000, 755837215.55096, 28722.00000
103.69000, 539963285.02985, 26070.00000
103.74000, 349120523.80116, 19308.00000
103.79000, 204952376.23770, -4294885848.00000
103.84000, -1215056111.32773, 16724.00000
103.89000, -420917347.86792, 17080.00000
103.94000, 836576439.25508, 18916.00000
103.99000, 136081524.05787, 17494.00000
104.04000, 139866241.14411, 18872.00000
104.09000, 45714994.74118, -4294888948.00000
104.14000, -1342592347.89773, -4294891248.00000
104.19000, -1791920425.35561, -4294890748.00000
104.24000, -900937780.96220, -4294889948.00000
104.29000, -634573776.50187, -4294887648.00000
104.34000, -310714508.41700, -4294887948.00000
104.39000, -44302387.05007, 16984.00000
104.44000, 1443634975.48577, 21066.00000
104.49000, 1997995317.20017, 27476.00000
104.54000, 1171353984.72316, 29624.00000
104.59000, 949407524.42433, 28950.00000
104.64000, 650448263.01965, 27160.00000
104.69000, 391990733.36281, 26090.00000
104.74000, 192273027.25811, 23232.00000
104.79000, 21284924.68482, 22216.00000
104.84000, -112774248.84131, 17608.00000
104.89000, -216161728.28366, 16726.00000
104.94000, -292237344.94715, 17052.00000
104.99000, -344028117.98626, -4294887448.00000
105.04000, -1668538600.46389, -4294885848.00000
105.09000, -2081293465.81325, -4294891548.00000
105.14000, -1143483476.84331, -4294891048.00000
105.19000, -835088668.07515, -4294889948.00000
105.24000, -471622199.04663, -4294886948.00000
