t, ir, imu 
70.21000, 6.85394, -1832.00000
70.26000, 4.60105, -1662.00000
70.31000, 2.16936, -1560.00000
70.36000, -0.02877, -1778.00000
70.41000, -1.69348, -1092.00000
70.46000, -1.93797, -1570.00000
70.51000, -0.33964, -1226.00000
70.56000, 1.51312, -1590.00000
70.61000, 1.84146, -1686.00000
70.66000, 0.48998, -1174.00000
70.71000, -1.72102, -1490.00000
70.76000, -2.96506, -1144.00000
70.81000, -1.56177, -1278.00000
70.86000, 0.17310, -1556.00000
70.91000, -0.87155, -1336.00000
70.96000, -1.98138, -1432.00000
71.01000, 0.01982, -1280.00000
71.06000, 2.58740, -1302.00000
71.11000, 2.64224, -1432.00000
71.16000, 1.09751, -1400.00000
71.21000, 0.01807, -1250.00000
71.26000, -0.36815, -1212.00000
71.31000, -1.46038, -1376.00000
71.36000, -3.34928, -1434.00000
71.41000, -3.19777, -1684.00000
71.46000, -0.60828, -2492.00000
71.51000, 1.26299, -2946.00000
71.56000, 1.56521, -3060.00000
71.61000, 1.63191, -3330.00000
71.66000, 1.65231, -3194.00000
71.71000, 0.92749, -2422.00000
71.76000, -0.05276, -2248.00000
71.81000, -0.21794, -650.00000
71.86000, -0.21778, 1168.00000
71.91000, -0.90777, 1034.00000
71.96000, -1.12178, 1298.00000
72.01000, -0.19462, 530.00000
72.06000, 0.27087, -438.00000
72.11000, -0.37018, -1118.00000
72.16000, -0.55550, -1544.00000
72.21000, -0.61837, -1286.00000
72.26000, -2.11965, -1362.00000
72.31000, -2.46279, -752.00000
72.36000, 0.43650, -30.00000
72.41000, 3.35560, -1076.00000
72.46000, 3.57089, -2224.00000
72.51000, 1.87593, -1894.00000
72.56000, 0.70595, -1340.00000
72.61000, 1.10768, -560.00000
72.66000, 0.83443, 2.00000
72.71000, -1.50983, -230.00000
72.76000, -2.91539, -130.00000
72.81000, -0.88643, -1050.00000
72.86000, 1.25989, -522.00000
72.91000, 0.14133, -894.00000
72.96000, -2.30359, -1126.00000
73.01000, -3.86504, -1570.00000
73.06000, -3.46645, -1142.00000
73.11000, -0.34242, -1120.00000
73.16000, 3.37161, -644.00000
73.21000, 4.96182, -968.00000
73.26000, 3.39188, -1388.00000
73.31000, -0.71451, -1268.00000
73.36000, -3.37776, -1294.00000
73.41000, -1.09415, -1672.00000
73.46000, 2.94618, -1128.00000
73.51000, 3.55508, -1796.00000
73.56000, -0.96759, -2318.00000
73.61000, -7.63469, -2560.00000
73.66000, -8.10798, -2776.00000
73.71000, -0.86825, -3952.00000
73.76000, 4.90171, -4216.00000
73.81000, 4.51042, -5848.00000
73.86000, 1.89917, -5488.00000
73.91000, 1.07537, -5406.00000
73.96000, 0.32685, -7298.00000
74.01000, -2.75275, -6034.00000
74.06000, -4.11950, -11436.00000
74.11000, -0.31443, -8404.00000
74.16000, 2.76530, -10974.00000
74.21000, 0.30505, -11736.00000
74.26000, -0.71888, -14364.00000
74.31000, 4.01615, -15130.00000
74.36000, 5.32144, -15928.00000
74.41000, -1.31228, -15272.00000
74.46000, -4.58097, -17196.00000
74.51000, 1.56170, -18214.00000
74.56000, 5.52723, -17898.00000
74.61000, 0.36096, -18252.00000
74.66000, -3.42315, -17738.00000
74.71000, 0.68270, -17832.00000
74.76000, 3.46263, -18114.00000
74.81000, -0.39244, -17690.00000
74.86000, -2.27026, -18198.00000
74.91000, 2.50086, -17494.00000
74.96000, 4.43296, -17488.00000
75.01000, -1.82637, -15180.00000
75.06000, -6.17422, -12178.00000
75.11000, -2.40395, -14222.00000
75.16000, 1.12640, -13188.00000
75.21000, -1.71708, -8086.00000
75.26000, -3.28001, -9182.00000
75.31000, 2.74582, -3426.00000
75.36000, 8.15972, -4242.00000
75.41000, 6.43728, -2228.00000
75.46000, 2.90222, 1144.00000
75.51000, -0.11369, 1542.00000
75.56000, -6.70027, 3712.00000
75.61000, -11.66708, 3154.00000
75.66000, -6.99829, 3622.00000
75.71000, -0.01906, 2536.00000
75.76000, -0.54114, 1846.00000
75.81000, -4.30486, 1976.00000
75.86000, -1.36623, 2076.00000
75.91000, 7.44521, 2268.00000
75.96000, 9.75378, 2354.00000
76.01000, 0.46198, 1884.00000
76.06000, -7.51414, 1806.00000
76.11000, -2.45632, 1166.00000
76.16000, 5.24789, 1518.00000
76.21000, 3.17119, 1672.00000
76.26000, 0.02398, 1968.00000
76.31000, 4.11018, 2442.00000
76.36000, 6.00842, 5494.00000
76.41000, -1.15348, 4530.00000
76.46000, -6.35966, 6380.00000
76.51000, -0.15819, 10168.00000
76.56000, 6.24368, 11760.00000
76.61000, 0.27709, 14912.00000
76.66000, -8.99714, 13172.00000
76.71000, -5.99979, 14644.00000
76.76000, 4.27805, 13020.00000
76.81000, 6.66824, 13026.00000
76.86000, 2.41287, 10906.00000
76.91000, 1.10390, 10850.00000
76.96000, 2.30224, 8612.00000
77.01000, 1.59943, 11872.00000
77.06000, 0.32065, 12370.00000
77.11000, -0.14676, 7322.00000
77.16000, -2.72283, 8740.00000
77.21000, -6.47559, 7664.00000
77.26000, -5.68257, 9990.00000
77.31000, -0.84319, 5190.00000
77.36000, -0.05982, 2328.00000
77.41000, -5.71709, 2300.00000
77.46000, -8.50235, 6158.00000
77.51000, -2.65546, 5566.00000
77.56000, 3.69420, 8478.00000
77.61000, 2.61952, 4886.00000
77.66000, -1.17879, 3494.00000
77.71000, -0.72811, 4170.00000
77.76000, 1.65678, 5812.00000
77.81000, 1.51422, 6384.00000
77.86000, 1.33965, 5886.00000
77.91000, 3.74433, 4052.00000
77.96000, 4.14827, 3354.00000
78.01000, 0.14076, 3156.00000
78.06000, -1.31613, 2842.00000
78.11000, 3.57856, 2966.00000
78.16000, 6.27286, 1840.00000
78.21000, 1.34860, 882.00000
78.26000, -2.55775, 1180.00000
78.31000, 0.66080, 2458.00000
78.36000, 3.19691, 2164.00000
78.41000, -0.88179, 1846.00000
78.46000, -3.74355, 1940.00000
78.51000, -0.07098, 2068.00000
78.56000, 1.43442, 2960.00000
78.61000, -3.44490, 2410.00000
78.66000, -4.92684, 3372.00000
