t, ir, imu 
63.25,-168.90641,30322
63.3,62.91159,30852
63.35,273.13254,34606
63.4,1311.07063,33870
63.45,1288.66729,28748
63.5,-1232.60842,24926
63.55,-3036.82993,24530
63.6,-2685.67715,22822
63.65,-2281.42234,25780
63.7,-916.05111,27806
63.75,884.62028,30958
63.8,1958.40038,31202
63.85,2161.49661,32568
63.9,1915.99036,32666
63.95,1726.61707,31684
64,815.38092,32108
64.05,439.3502,35542
64.1,1390.45312,37260
64.15,1904.98922,35836
64.2,698.61702,35140
64.25,-404.19642,35686
64.3,-480.44214,35792
64.35,-572.30213,36490
64.4,-625.37633,36200
64.45,-762.77588,36148
64.5,-1036.95978,35910
64.55,-1128.44597,35612
64.6,-1235.11333,35252
64.65,-1280.79253,35496
64.7,-1094.17038,35344
64.75,-925.20222,35468
64.8,-777.33189,35522
64.85,-560.57905,35272
64.9,-492.77719,35134
64.95,-436.88418,35642
65,-129.13815,35468
65.05,28.98995,35394
65.1,-9.60579,35670
65.15,200.63921,35530
65.2,261.97799,35734
65.25,301.01709,35378
65.3,270.75401,34822
65.35,58.08567,33812
65.4,-228.20229,29246
65.45,-1556.94129,26162
65.5,-2631.04765,21298
65.55,-3276.68426,21096
65.6,-2684.22569,18342
65.65,-1825.10828,22772
65.7,202.49983,24518
65.75,2569.29642,30692
65.8,4438.81902,35180
65.85,6337.88749,37038
65.9,5944.02001,37092
65.95,4575.95981,37114
66,3213.34913,36442
66.05,1893.9656,33738
66.1,58.22826,27896
66.15,-2606.83373,29420
66.2,-2708.28451,30072
66.25,-1363.82978,30188
66.3,-1327.23684,31412
66.35,-812.80601,31268
66.4,-583.10362,32754
66.45,-293.81527,30590
66.5,-748.19653,29020
66.55,-1712.12124,32500
66.6,-417.53669,29542
66.65,-548.32924,30316
66.7,-1099.1876,28972
66.75,-788.61792,29312
66.8,-832.37119,32120
66.85,479.44045,31152
66.9,571.29896,31890
66.95,243.02058,31374
67,310.6921,32124
67.05,270.746,31108
67.1,71.8548,29754
67.15,-622.38225,29736
67.2,-596.1547,30894
67.25,39.04286,31162
67.3,331.85627,31178
67.35,251.31793,30246
67.4,-58.10977,30876
67.45,6.16816,30940
67.5,249.29202,30866
67.55,131.94339,31264
67.6,233.48222,31554
67.65,361.89198,31668
67.7,301.32683,30654
67.75,-86.86264,30880
67.8,-187.42531,31322
67.85,97.42941,31240
67.9,85.23495,30952
67.95,-74.01988,31624
68,106.4525,31290
68.05,94.87468,31010
68.1,-168.65386,31442
68.15,-18.88149,31114
68.2,-26.77217,31284
68.25,-92.50998,31442
68.3,32.72762,31434
68.35,26.14331,31290
68.4,-59.87472,31422
68.45,-32.84827,31482
68.5,0.05145,31380
68.55,-48.10449,31532
68.6,-19.46404,31366
68.65,-39.33496,31330
68.7,-92.75531,31308
68.75,-67.28673,31254
68.8,-80.48249,31492
68.85,-4.48494,31284
68.9,-7.30233,31304
68.95,-62.44464,31124
69,-73.65393,31514
69.05,45.32918,31108
69.1,-0.90943,31452
69.15,-5.94326,31422
69.2,109.31263,31302
69.25,5.20295,31148
69.3,-35.0499,31308
69.35,10.27932,31602
69.4,136.96179,31374
69.45,87.99311,31484
69.5,31.49396,31168
69.55,-41.54129,31610
69.6,45.88922,31662
69.65,146.80213,31578
69.7,46.18646,31184
69.75,-107.16181,31278
69.8,-124.67068,31664
69.85,73.72878,31380
69.9,19.89161,31624
69.95,3.53785,31654
70,74.7041,31600
70.05,12.41057,31178
70.1,-121.53839,31484
70.15,-90.22866,33896
70.2,748.67961,30664
70.25,-44.50658,30582
70.3,-877.31985,28314
70.35,-1035.08178,27756
70.4,-1354.4337,28988
70.45,-436.28629,34414
70.5,1696.66211,37384
70.55,3104.92309,34660
70.6,1543.81485,31006
70.65,-746.11277,27480
70.7,-2117.11957,26906
70.75,-2194.47706,26720
70.8,-1470.867,25392
70.85,-1388.32886,28442
70.9,-138.89088,28558
70.95,852.92137,27336
71,215.40088,32944
71.05,1888.41115,30082
71.1,1812.21199,30486
71.15,496.13733,30552
71.2,859.34725,31464
71.25,822.88491,34490
71.3,1647.26105,30884
71.35,510.00641,31498
71.4,-490.54545,36890
71.45,1601.80629,32954
71.5,638.56518,32792
71.55,-1007.64618,30862
71.6,-1157.2241,33962
71.65,-568.88621,30664
71.7,-877.93713,34200
71.75,-645.11994,36578
71.8,1083.98189,35850
71.85,464.87772,36744
71.9,109.80043,35442
71.95,-284.73501,22804
72,-4601.11549,26770
72.05,-4468.6843,31018
72.1,-124.66078,30492
72.15,138.82068,33436
72.2,828.30408,32266
72.25,1118.93618,30442
72.3,-100.41093,28974
72.35,-552.01238,29872
72.4,-91.58127,32298
72.45,1113.27061,31564
72.5,1116.33662,31922
72.55,754.9539,32510
72.6,1007.57795,32272
72.65,789.16026,33192
72.7,807.66938,31946
72.75,421.49091,34058
72.8,602.51853,31386
72.85,101.44384,33748
72.9,20.64605,33422
72.95,543.85122,33578
73,41.52877,32360
73.05,-348.42041,33286
73.1,-325.20792,30682
73.15,-847.49474,33216
73.2,-518.88405,34324
73.25,605.05094,31978
73.3,-383.15069,33750
73.35,-297.14477,33426
73.4,187.28666,32092
73.45,-586.85442,34096
73.5,-63.44596,32994
73.55,54.35442,33440
73.6,-270.42828,33400
73.65,-17.627,33822
73.7,14.53127,33564
73.75,-18.28983,33638
73.8,-90.71433,32640
73.85,-355.57131,30870
73.9,-1006.89616,26818
73.95,-2165.28827,24506
74,-2767.94715,28822
74.05,-606.52039,34256
74.1,2422.09215,36830
74.15,3412.75145,33306
74.2,1685.67063,35794
74.25,1246.88666,33416
74.3,970.61095,33390
74.35,-95.30616,24940
74.4,-2456.22709,25066
74.45,-3369.30114,24158
74.5,-1870.33861,28708
74.55,-81.28692,32202
74.6,2217.55252,34242
74.65,2729.63365,33908
74.7,2164.76905,34240
74.75,1529.0997,31398
74.8,310.83204,26476
74.85,-1916.18296,26238
74.9,-2197.24673,28560
74.95,-536.85395,30852
75,737.57926,31122
75.05,925.01716,27388
75.1,-502.46316,26926
75.15,-1148.13987,24918
75.2,-1140.60618,23948
75.25,-1293561658,23352
75.3,-399571889.5,25514
75.35,936200182.7,26542
75.4,294759313.9,26402
75.45,340358549.2,26492
75.5,273205723.8,26090
75.55,192740114.9,25918
75.6,146599817.1,25568
75.65,96249411.37,27630
75.7,55738295.07,27238
75.75,21757225.29,27934
75.8,-6426703.543,27464
75.85,-28792039.65,29228
75.9,-46091062.8,29680
75.95,-58785801.47,28078
76,-67409530.57,27590
76.05,-72489179.67,26680
76.1,-74529836.12,27000
76.15,-74021174.78,26996
76.2,-71424936.2,27976
76.25,-67172021.26,28674
76.3,-61658636.71,28874
76.35,-55244108.15,29250
76.4,-48248147.09,28056
76.45,-40951813.18,26984
76.5,-33596350.53,26300
76.55,-26384412.74,25374
76.6,-19482997.03,25630
76.65,-13023774.26,26040
76.7,-7106775.3,26450
76.75,-1803032.287,26932
76.8,2843315.836,26968
76.85,6811037.062,27208
76.9,10099243.23,26872
76.95,12723831.18,26612
77,14714682.92,26690
77.05,16113069.81,26454
77.1,16968075.15,26898
77.15,17335167.69,26798
77.2,17273176.41,27106
77.25,16842816.85,27192
77.3,16104950.92,27312
77.35,15118790.44,27242
77.4,13941088.57,27260
77.45,12624992.69,27008
77.5,11219270.7,27378
77.55,9768098.67,27860
77.6,8310225.301,27770
77.65,6878721.424,27606
77.7,5501843.48,27942
77.75,4202828.194,28296
77.8,2999403.528,29780
77.85,1904955.279,28894
77.9,927449.5966,31690
77.95,73054.77557,33360
78,-656938.5953,36144
78.05,-1265003.467,32200
78.1,-1756522.878,33680
78.15,-2135190.604,30364
78.2,-2409056.141,26422
78.25,-2589030.806,25456
78.3,-2681583.621,27184
78.35,-2697515.733,30092
78.4,-2648618.473,33516
78.45,-2545908.962,30864
78.5,-2401606.659,28298
78.55,-2224160.473,31202
78.6,-2019035.214,31822
78.65,-1797254.838,33514
78.7,-1567097.871,31968
78.75,-1334899.872,31804
78.8,-1106052,33198
78.85,-883947.247,32424
78.9,-674410.2783,31880
78.95,-480201.2794,33514
79,-302135.7782,31916
79.05,-143672.4613,32048
79.1,-5069.79393,31382
79.15,114040.2467,30412
79.2,212835.742,29964
79.25,292756.1014,29538
79.3,354543.7458,30796
79.35,399764.4455,30332
79.4,429080.495,32140
79.45,444532.4801,32234
79.5,447640.8727,33690
79.55,439913.3319,33910
79.6,423297.9323,34522
79.65,399136.0594,31766
79.7,368571.1235,31948
79.75,334359.5058,32142
79.8,298367.0248,32842
79.85,260596.722,32846
79.9,222277.9822,32646
79.95,184216.1398,32812
80,147612.4119,32598
80.05,112912.937,32796
80.1,80690.615,32412
80.15,51249.22279,32578
80.2,24937.74313,32500
80.25,1961.56607,32384
80.3,-17836.77187,32638
80.35,-34202.58319,32500
80.4,-47490.72056,32656
80.45,-57772.98855,31642
80.5,-65497.61366,32378
80.55,-70307.02883,32036
80.6,-72695.63625,32614
80.65,-73204.52771,32490
80.7,-71876.75491,32304
80.75,-69379.7558,32562
80.8,-65437.9396,32354
80.85,-60639.19781,32124
80.9,-55283.91903,32166
80.95,-49294.01886,32644
81,-42874.71622,32686
81.05,-36514.78361,32972
81.1,-30300.02835,33246
81.15,-24206.63212,33374
81.2,-18525.73299,33686
81.25,-13231.23862,33296
81.3,-8563.88308,33604
81.35,-4301.25512,33430
81.4,-500.80161,33362
81.45,2623.88332,33234
81.5,5291.52963,32112
81.55,7149.24816,33036
81.6,9057.88994,32640
81.65,10523.63754,33158
81.7,11376.34354,32910
81.75,11915.28791,32976
81.8,11952.3494,32676
81.85,11753.47672,32690
81.9,11299.81883,32550
81.95,10698.38579,32756
82,10000.99207,33014
82.05,9265.79937,32906
82.1,8269.66943,32698
82.15,7139.66453,32328
82.2,5982.04708,32992
82.25,5166.60992,33070
82.3,4335.30492,32928
82.35,3255.94984,33166
82.4,2416.67726,33556
82.45,1749.28959,33382
82.5,936.97419,33748
82.55,289.24129,33930
82.6,-178.23991,34212
82.65,-647.13235,33798
82.7,-1209.91329,32830
82.75,-1943.19238,33518
82.8,-2027.77758,34210
82.85,-1727.74697,34054
82.9,-1882.91929,34038
82.95,-2040.57287,34202
83,-1973.05154,33396
83.05,-2165.31404,33748
83.1,-2087.56902,33682
83.15,-1789.83712,34178
83.2,-1532.09974,33828
83.25,-1376.1344,33648
83.3,-1383.16175,33256
83.35,-1273.71966,33642
83.4,-988.20763,34166
83.45,-509.65731,33722
83.5,-464.32416,32912
83.55,-695.7996,33610
83.6,-343.71582,32720
83.65,-252.42433,30744
83.7,-907.5174,27452
83.75,-1782.90107,28864
83.8,-1086.94995,29744
83.85,299.01964,28898
83.9,288.20993,28086
83.95,142.90221,29212
84,764.75641,34164
84.05,2691.83659,34718
84.1,3224.32458,34762
84.15,2260.14564,20430
84.2,-2536.08721,31870
84.25,-930.24459,28408
84.3,1778.44569,27802
84.35,-588.85587,27184
84.4,-33.08656,27432
84.45,111.74521,27844
84.5,427.31214,27428
84.55,419.51453,27972
84.6,507.47935,27650
84.65,554.86457,25830
84.7,-166.19817,23674
84.75,-975.81293,25098
84.8,-399.54143,26568
84.85,716.10023,30748
84.9,2050.15972,30204
84.95,2075.62984,27240
85,167.45363,25180
85.05,-1007.56827,24940
85.1,-1019.88025,26504
85.15,-234.23775,30046
85.2,1166.34274,29182
85.25,1073.88672,29808
85.3,429.50761,29658
85.35,384.37729,28650
85.4,-327.84649,28460
85.45,-654.5709,28954
85.5,-455.38295,28518
85.55,-547.58954,28724
85.6,-623.30669,28692
85.65,-519.69188,29472
85.7,-302.08928,30118
85.75,8.12773,28952
85.8,-397.68658,27532
85.85,-1102.58142,27746
85.9,-960.05299,29846
85.95,31.51996,30064
86,406.84404,31808
86.05,669.68652,33706
86.1,1345.26754,27566
86.15,-778.67226,28532
86.2,-1645.29615,26080
86.25,-1257.61111,25072
86.3,-1863.35238,28510
86.35,-173.0938,25586
86.4,-181.73437,24674
86.45,-1094.41788,27314
86.5,348.16248,29212
86.55,1553.09239,30726
86.6,1888.18604,32006
86.65,2062.48832,30524
86.7,1235.61565,28802
86.75,-14.94498,31270
86.8,510.4318,30948
86.85,767.05159,32122
86.9,506.84057,31832
86.95,443.97358,32148
87,84.50715,31974
87.05,-83.26425,32668
87.1,-116.2436,32414
87.15,-220.78664,32336
87.2,-503.05172,31964
87.25,-660.02661,32824
87.3,-486.87918,32948
87.35,-297.74442,32642
87.4,-524.32244,32618
87.45,-598.53603,32980
87.5,-422.73976,32778
87.55,-416.91604,32990
87.6,-396.56512,32440
87.65,-460.22622,33028
87.7,-337.85716,32738
87.75,-208.59166,32852
87.8,-243.01704,32768
87.85,-138.95917,32900
87.9,-75.96869,32646
87.95,-71.90517,32952
88,-0.47272,32594
88.05,23.97368,32780
88.1,34.86052,32768
88.15,134.58473,32792
88.2,135.47432,32866
88.25,182.70842,32772
88.3,175.9434,32802
