t, ir, imu 
57.39000, -45972391.16695, 25252.00000
57.44000, -43794640.22276, 24124.00000
57.49000, -40572838.01766, 20318.00000
57.54000, -36585135.80067, 19666.00000
57.59000, -32076559.48730, -4294885648.00000
57.64000, -1320822129.17754, -4294885348.00000
57.69000, -1715463586.10301, 19956.00000
57.74000, 519180926.83668, 23070.00000
57.79000, 1218226717.09847, 27906.00000
57.84000, 626829609.48872, 31672.00000
57.89000, 609366663.20049, 31518.00000
57.94000, 465426994.05146, 30976.00000
57.99000, 342051838.26904, 28826.00000
58.04000, 248324655.52473, 25340.00000
58.09000, 159753680.17101, 20368.00000
58.14000, 87088115.86300, 21658.00000
58.19000, 26307983.77567, 22428.00000
58.24000, -23272829.20244, 28876.00000
58.29000, -62352664.94476, 23128.00000
58.34000, -92111312.98496, 27760.00000
58.39000, -113497698.81827, 30152.00000
58.44000, -127527803.20181, 29024.00000
58.49000, -135197958.18179, 27492.00000
58.54000, -137457613.74024, 26390.00000
58.59000, -135216837.68988, 27638.00000
58.64000, -129329978.30659, 28164.00000
58.69000, -120589850.60731, 23028.00000
58.74000, -109722276.51527, 18688.00000
58.79000, -97376410.42930, -4294889948.00000
58.84000, -1377685487.42210, -4294887448.00000
58.89000, -1763604695.24342, 16898.00000
58.94000, 479774515.07025, 20262.00000
58.99000, 1187339456.37594, 25900.00000
59.04000, 604061932.43584, 29672.00000
59.09000, 594171361.98302, 30154.00000
59.14000, 457147457.40695, 30794.00000
59.19000, 339955275.19194, 30664.00000
59.24000, 251631408.00616, 27406.00000
59.29000, 167662976.41077, 21002.00000
59.34000, 98801211.71842, 22720.00000
59.39000, 41049207.76220, 25896.00000
59.44000, -6241507.20350, 29172.00000
59.49000, -43722564.12313, 24024.00000
59.54000, -72512858.78398, 26100.00000
59.59000, -93495634.88900, 30244.00000
59.64000, -107617519.83967, 29216.00000
59.69000, -115803422.50215, 25622.00000
59.74000, -118934049.37113, 24918.00000
59.79000, -117848013.03566, 27664.00000
59.84000, -113333603.59637, 26070.00000
59.89000, -106124450.14410, 20590.00000
59.94000, -96888559.76414, -4294886648.00000
59.99000, -1379780931.65284, -4294889748.00000
60.04000, -1767787916.85715, 16744.00000
60.09000, 473966137.27653, 18272.00000
60.14000, 1180329332.84736, 23502.00000
60.19000, 596229520.21000, 29642.00000
60.24000, 585855920.41769, 30542.00000
60.29000, 448642237.16327, 31028.00000
60.34000, 331509954.92256, 31970.00000
60.39000, 243455249.35009, 30020.00000
60.44000, 159924870.17677, 24070.00000
60.49000, 91631828.97445, 22366.00000
60.54000, 34543726.26142, 18876.00000
60.59000, -12019237.76006, 26218.00000
60.64000, -48731722.01577, 19462.00000
60.69000, -76740636.66553, 23992.00000
60.74000, -96951622.27447, 29798.00000
60.79000, -110326623.31317, 28618.00000
60.84000, -117807536.69183, 27198.00000
60.89000, -120284131.32728, 26180.00000
60.94000, -118604018.34650, 27736.00000
60.99000, -113561767.46135, 26948.00000
61.04000, -105892178.64120, 23294.00000
61.09000, -96264569.08920, 18516.00000
61.14000, -85277239.08965, -4294889448.00000
61.19000, -1367016847.93151, -4294887648.00000
61.24000, -1754396232.65061, 19600.00000
61.29000, 487530559.92940, 24564.00000
61.34000, 1193681687.24232, 28518.00000
61.39000, 609052960.37161, 30656.00000
61.44000, 597896342.48661, 32620.00000
61.49000, 459709268.37515, 33242.00000
61.54000, 341466674.93152, 29800.00000
61.59000, 252210857.89437, 23346.00000
61.64000, 167434063.97559, 23072.00000
61.69000, 97891272.35060, 19706.00000
61.74000, 39577183.97207, 19808.00000
61.79000, -8161523.33796, 21626.00000
61.84000, -45978455.90896, 18630.00000
61.89000, -75002550.75341, 25500.00000
61.94000, -96126398.64728, 27472.00000
61.99000, -110310353.00169, 27042.00000
62.04000, -118487943.46229, 25338.00000
62.09000, -121548106.65158, 24742.00000
62.14000, -120342571.68769, 26230.00000
62.19000, -115669526.77812, 24058.00000
62.24000, -108270910.63496, 20902.00000
62.29000, -98822674.01137, -4294889748.00000
62.34000, -1381490504.50788, -4294889448.00000
62.39000, -1769265454.09219, -4294886948.00000
62.44000, -820836267.95127, -4294885648.00000
62.49000, -513816986.90166, 23404.00000
62.54000, 1132056652.58462, 26906.00000
62.59000, 1816214218.58338, 27778.00000
62.64000, 1083347093.84644, 29674.00000
62.69000, 944832772.40587, 29976.00000
62.74000, 709311394.25507, 27148.00000
62.79000, 499306521.88704, 23536.00000
62.84000, 334635365.41786, 24494.00000
62.89000, 186778355.91889, 23938.00000
62.94000, 65796150.60177, 31944.00000
62.99000, -33026259.38649, 24162.00000
63.04000, -111546640.65278, 24402.00000
63.09000, -171400530.44913, 29188.00000
63.14000, -214760537.61034, 29146.00000
63.19000, -243559852.25729, 27850.00000
63.24000, -259749260.15018, 26972.00000
63.29000, -265208261.26780, 26774.00000
63.34000, -261724464.24970, 24826.00000
63.39000, -250981974.23671, 20142.00000
63.44000, -234540615.50869, 18002.00000
63.49000, -213823719.90451, -4294888948.00000
63.54000, -1483672994.26837, -4294890748.00000
63.59000, -1857681398.71827, -4294887148.00000
63.64000, -895057569.61318, 18296.00000
63.69000, 719697845.59076, 23498.00000
63.74000, 1485372058.84608, 28260.00000
63.79000, 846859027.91245, 30064.00000
63.84000, 767603698.08035, 32424.00000
64.24000, 594559037.41115, 20234.00000
64.29000, 436033545.79959, 25672.00000
64.34000, 315049992.41867, 30208.00000
64.39000, 203759679.27067, 27304.00000
64.44000, 112176035.14778, 23702.00000
64.49000, 36357420.49343, 24646.00000
64.69000, -25035432.56921, -4294886948.00000
64.74000, -1366598714.84842, -4294887448.00000
64.79000, -1802343153.72661, 21098.00000
64.84000, 401757253.37759, 22564.00000
64.89000, 1079594116.93233, 24366.00000
64.94000, 475125725.69570, 28970.00000
64.99000, 451575595.10192, 30898.00000
65.09000, 307420641.46464, 33384.00000
65.14000, 188652185.71595, 30314.00000
65.19000, 103375175.32131, 25216.00000
65.24000, 26200031.38466, 21886.00000
65.29000, -32935165.67178, 18972.00000
65.34000, -78779118.42516, 19648.00000
65.39000, -112653582.26165, 26748.00000
65.44000, -135804055.74930, 21892.00000
65.49000, -149875461.30067, 23890.00000
65.54000, -156197737.35884, 28396.00000
65.59000, -156087402.13748, 27134.00000
65.64000, -150771840.09769, 23578.00000
65.69000, -141367143.02622, 22364.00000
65.74000, -128886317.08404, 22466.00000
65.79000, -114237344.37597, 23334.00000
65.84000, -98221045.24909, 24696.00000
65.89000, -81530569.23706, 25446.00000
65.94000, -64755404.97760, 24242.00000
65.99000, -48385560.52936, 17538.00000
66.04000, -32817509.17566, -4294896348.00000
66.09000, -1311916533.93994, -4294900448.00000
66.14000, -1698361285.73924, -4294889248.00000
66.19000, -750523340.05862, 24920.00000
66.24000, 847848338.35257, 29686.00000
66.29000, 1596206480.74779, 32178.00000
66.34000, 940032680.40359, 33746.00000
66.39000, 843275938.85395, 34402.00000
66.44000, 653304812.15544, 33382.00000
66.49000, 478768925.61322, 28938.00000
66.54000, 342945519.94103, 24760.00000
66.59000, 218179788.19409, 18406.00000
66.64000, 114625469.45397, 22124.00000
66.69000, 28413593.07114, 21006.00000
66.74000, -41776438.88068, 17178.00000
66.79000, -96999492.95014, 24644.00000
66.84000, -138860696.88467, 29252.00000
66.89000, -168761171.90542, 28418.00000
66.94000, -188158288.51445, 26380.00000
66.99000, -198470987.73128, 26220.00000
67.04000, -201065977.83945, 26884.00000
67.09000, -197251083.43836, 23368.00000
67.14000, -188255451.99084, 20686.00000
67.19000, -175214871.63626, 16438.00000
67.24000, -159166802.99009, -4294890248.00000
67.29000, -1434603001.71650, -4294889448.00000
67.34000, -1814803029.43983, 17370.00000
67.39000, 434852076.08295, 22056.00000
67.44000, 1148994204.82412, 27776.00000
67.49000, 572372377.66339, 31036.00000
67.54000, 569030447.45607, 32968.00000
67.59000, 438295228.10328, 34558.00000
67.64000, 327008612.01264, 34960.00000
67.69000, 244112895.16759, 30900.00000
67.74000, 165028261.66140, 27034.00000
67.79000, 100464134.47847, 16930.00000
67.84000, 46397041.41637, 19158.00000
67.89000, 2180033.04704, 19828.00000
67.94000, -32824217.52817, -4294886448.00000
67.99000, -1353271060.70008, 26918.00000
68.04000, -478902431.08730, 31122.00000
68.09000, 843608106.69480, 29822.00000
68.14000, 194395407.60989, 27406.00000
68.19000, 236883778.96999, 26514.00000
68.24000, 170495527.83780, 26366.00000
68.29000, 93935374.78156, 24922.00000
68.34000, 54163415.21729, 21386.00000
68.39000, 12028033.45991, -4294885348.00000
68.44000, -1312530781.59345, -4294889248.00000
68.49000, -1735763136.97163, -4294888948.00000
68.54000, -817043446.25984, 16914.00000
68.59000, 759637626.97228, 20766.00000
68.64000, 1492720827.84892, 27354.00000
68.69000, 826969738.08964, 30662.00000
68.74000, 725557600.50409, 32036.00000
68.79000, 535100776.57792, 33992.00000
68.84000, 363542097.04582, 34148.00000
68.89000, 233486511.42520, 31756.00000
68.94000, 116654806.72438, 27142.00000
68.99000, 22631982.07184, 19980.00000
69.04000, -52966109.41128, 17414.00000
69.09000, -111908657.00755, 21854.00000
69.14000, -155640021.23044, -4294885848.00000
69.19000, -1479671861.97417, 21186.00000
