t, ir, imu 
886.96000, 834309194.31758, 21836.00000
887.01000, 659983167.76883, -4294886948.00000
887.06000, -885487405.17595, -4294889448.00000
887.11000, -1497715944.74610, -4294890748.00000
887.16000, -717971930.77417, -4294894548.00000
887.21000, -553852349.96458, -4294895848.00000
887.26000, -310644274.76035, -4294893848.00000
887.31000, -107672405.33300, -4294887648.00000
887.36000, 38202469.64889, 21856.00000
887.41000, 1451752752.14521, 27600.00000
887.46000, 1937802029.23292, 29468.00000
887.51000, 1061445326.85878, 30528.00000
887.56000, 803633837.03251, 30296.00000
887.61000, 480590326.70654, 27580.00000
887.66000, 208610722.47948, 27166.00000
887.71000, 4056956.25687, 20480.00000
887.76000, -164554170.08897, -4294891048.00000
887.81000, -1584007787.45205, -4294894048.00000
887.86000, -2074317722.42935, -4294894348.00000
887.91000, -1198235697.33012, 20604.00000
887.96000, 356513898.33870, 23236.00000
888.01000, 1085059955.74458, 22434.00000
888.06000, 429007153.60785, 23280.00000
888.11000, 348622255.95778, 21654.00000
888.16000, 187867305.46003, -4294886648.00000
888.21000, -1241267923.09649, -4294890248.00000
888.26000, -1730751562.04636, -4294895348.00000
888.31000, -868933394.07368, -4294899248.00000
888.36000, -625025659.46854, -4294894048.00000
888.41000, -317701997.26604, -4294890748.00000
888.46000, -62578630.88736, 17692.00000
888.51000, 1418279037.88346, 25738.00000
888.56000, 1969052232.22823, 28576.00000
888.61000, 1141606877.77591, 30848.00000
888.66000, 921020093.99561, 32374.00000
888.71000, 625043997.54698, 32104.00000
888.76000, 370715295.89508, 27380.00000
888.81000, 175864587.67323, 21112.00000
888.86000, 10140179.05784, -4294891248.00000
888.91000, -1412100490.18975, -4294897648.00000
888.96000, -1909797329.27265, -4294899748.00000
889.01000, -1044709813.53630, -4294887648.00000
889.06000, -797209047.44144, 24388.00000
889.11000, 809755965.65816, 23822.00000
889.16000, 1472748288.98629, 22190.00000
889.21000, 733677100.39376, 20226.00000
889.26000, 601297706.16169, 17396.00000
889.31000, 381817539.53630, -4294890248.00000
889.36000, -1098031337.29932, -4294891048.00000
889.41000, -1632908173.62898, -4294896848.00000
889.46000, -811360248.56675, -4294899448.00000
889.51000, -602118002.16012, -4294895648.00000
889.56000, -324221703.27845, -4294893048.00000
889.61000, -93434757.06791, 18570.00000
889.66000, 1367896605.91434, 25758.00000
889.71000, 1903610645.93450, 28618.00000
889.76000, 1065201220.77858, 31952.00000
889.81000, 837341829.79331, 34144.00000
889.86000, 537362246.05504, 30818.00000
889.91000, 281871022.60840, 25744.00000
889.96000, 88276872.14422, -4294887148.00000
890.01000, -1367741765.32093, -4294892048.00000
890.06000, -1891116330.64041, -4294898148.00000
